Potential applied (V);Time (s);WE(1).Current (A);Index;Current range
-0.890350341796875;199.877357495358;-0.0014788818359375;63;1 mA
-0.89019775390625;199.907875495281;-0.00147705078125;64;1 mA
-0.890045166015625;199.938393495204;-0.00147735595703125;65;1 mA
-0.889892578125;199.968911495127;-0.00147857666015625;66;1 mA
-0.889739990234375;199.99942949505;-0.0014794921875;67;1 mA
-0.88958740234375;200.029947494973;-0.00147918701171875;68;1 mA
-0.889434814453125;200.060465494896;-0.00147918701171875;69;1 mA
-0.8892822265625;200.090983494819;-0.00148040771484375;70;1 mA
-0.889129638671875;200.121501494742;-0.0014825439453125;71;1 mA
-0.88897705078125;200.152019494665;-0.0014825439453125;72;1 mA
-0.888824462890625;200.182537494588;-0.00148040771484375;73;1 mA
-0.888671875;200.213055494511;-0.00147796630859375;74;1 mA
-0.888519287109375;200.243573494434;-0.00147796630859375;75;1 mA
-0.88836669921875;200.274091494357;-0.00148040771484375;76;1 mA
-0.888214111328125;200.304609494279;-0.00148193359375;77;1 mA
-0.8880615234375;200.335127494202;-0.0014825439453125;78;1 mA
-0.887908935546875;200.365645494125;-0.0014801025390625;79;1 mA
-0.88775634765625;200.396163494048;-0.00147705078125;80;1 mA
-0.887603759765625;200.426681493971;-0.001475830078125;81;1 mA
-0.887451171875;200.457199493894;-0.0014752197265625;82;1 mA
-0.887298583984375;200.487717493817;-0.00147552490234375;83;1 mA
-0.88714599609375;200.51823549374;-0.0014752197265625;84;1 mA
-0.886993408203125;200.548753493663;-0.0014752197265625;85;1 mA
-0.8868408203125;200.579271493586;-0.001478271484375;86;1 mA
-0.886688232421875;200.609789493509;-0.0014813232421875;87;1 mA
-0.88653564453125;200.640307493432;-0.00148162841796875;88;1 mA
-0.886383056640625;200.670825493355;-0.0014788818359375;89;1 mA
-0.88623046875;200.701343493278;-0.0014764404296875;90;1 mA
-0.886077880859375;200.731861493201;-0.00147674560546875;91;1 mA
-0.88592529296875;200.762379493124;-0.00148040771484375;92;1 mA
-0.885772705078125;200.792897493047;-0.00148284912109375;93;1 mA
-0.8856201171875;200.82341549297;-0.0014825439453125;94;1 mA
-0.885467529296875;200.853933492893;-0.0014801025390625;95;1 mA
-0.88531494140625;200.884451492816;-0.0014794921875;96;1 mA
-0.885162353515625;200.914969492738;-0.00147979736328125;97;1 mA
-0.885009765625;200.945487492661;-0.001480712890625;98;1 mA
-0.884857177734375;200.976005492584;-0.00148101806640625;99;1 mA
-0.88470458984375;201.006523492507;-0.001480712890625;100;1 mA
-0.884552001953125;201.03704149243;-0.00147918701171875;101;1 mA
-0.8843994140625;201.067559492353;-0.0014788818359375;102;1 mA
-0.884246826171875;201.098077492276;-0.00147796630859375;103;1 mA
-0.88409423828125;201.128595492199;-0.001475830078125;104;1 mA
-0.883941650390625;201.159113492122;-0.00147491455078125;105;1 mA
-0.8837890625;201.189631492045;-0.0014739990234375;106;1 mA
-0.883636474609375;201.220149491968;-0.00147430419921875;107;1 mA
-0.88348388671875;201.250667491891;-0.001475830078125;108;1 mA
-0.883331298828125;201.281185491814;-0.0014764404296875;109;1 mA
-0.8831787109375;201.311703491737;-0.00147613525390625;110;1 mA
-0.883026123046875;201.34222149166;-0.00147491455078125;111;1 mA
-0.88287353515625;201.372739491583;-0.0014739990234375;112;1 mA
-0.882720947265625;201.403257491506;-0.00147430419921875;113;1 mA
-0.882568359375;201.433775491429;-0.00147491455078125;114;1 mA
-0.882415771484375;201.464293491352;-0.0014752197265625;115;1 mA
-0.88226318359375;201.494811491275;-0.00147491455078125;116;1 mA
-0.882110595703125;201.525329491197;-0.0014752197265625;117;1 mA
-0.8819580078125;201.55584749112;-0.00147613525390625;118;1 mA
-0.881805419921875;201.586365491043;-0.0014776611328125;119;1 mA
-0.88165283203125;201.616883490966;-0.00147613525390625;120;1 mA
-0.881500244140625;201.647401490889;-0.00147491455078125;121;1 mA
-0.88134765625;201.677919490812;-0.0014739990234375;122;1 mA
-0.881195068359375;201.708437490735;-0.00147430419921875;123;1 mA
-0.88104248046875;201.738955490658;-0.001475830078125;124;1 mA
-0.880889892578125;201.769473490581;-0.0014764404296875;125;1 mA
-0.8807373046875;201.799991490504;-0.00147491455078125;126;1 mA
-0.880584716796875;201.830509490427;-0.0014727783203125;127;1 mA
-0.88043212890625;201.86102749035;-0.0014727783203125;128;1 mA
-0.880279541015625;201.891545490273;-0.00147552490234375;129;1 mA
-0.880126953125;201.922063490196;-0.0014776611328125;130;1 mA
-0.879974365234375;201.952581490119;-0.00147796630859375;131;1 mA
-0.87982177734375;201.983099490042;-0.00147705078125;132;1 mA
-0.879669189453125;202.013617489965;-0.00147674560546875;133;1 mA
-0.8795166015625;202.044135489888;-0.00147674560546875;134;1 mA
-0.879364013671875;202.074653489811;-0.0014764404296875;135;1 mA
-0.87921142578125;202.105171489733;-0.00147491455078125;136;1 mA
-0.879058837890625;202.135689489656;-0.001473388671875;137;1 mA
-0.87890625;202.166207489579;-0.0014727783203125;138;1 mA
-0.878753662109375;202.196725489502;-0.00147369384765625;139;1 mA
-0.87860107421875;202.227243489425;-0.00147613525390625;140;1 mA
-0.878448486328125;202.257761489348;-0.0014776611328125;141;1 mA
